@RELATION dam_risk_forecast_30days

@ATTRIBUTE capacity NUMERIC
@ATTRIBUTE storage NUMERIC
@ATTRIBUTE active_storage NUMERIC
@ATTRIBUTE dead_storage NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE percent_storage NUMERIC
@ATTRIBUTE inflow NUMERIC
@ATTRIBUTE outflow NUMERIC
@ATTRIBUTE month NUMERIC
@ATTRIBUTE dam_id {100104,100105,100106,100107,100108,100201,100202,100206,100207,100208,100209,100210,100211,100301,100302,100303,100501,100502,100503,100504,100505,100514,100602,200101,200102,200103,200203,200204,200205,200212,200401,200402,200601,200603,200604}
@ATTRIBUTE dam_name {เขื่อนกระเสียว,เขื่อนกิ่วคอหมา,เขื่อนกิ่วลม,เขื่อนขุนด่านปราการชล,เขื่อนคลองสียัด,เขื่อนจุฬาภรณ์,เขื่อนทับเสลา,เขื่อนนฤบดินทรจินดา,เขื่อนน้ำพุง,เขื่อนน้ำอูน,เขื่อนบางพระ,เขื่อนบางลาง,เขื่อนประแสร์,เขื่อนปราณบุรี,เขื่อนป่าสักชลสิทธิ์,เขื่อนภูมิพล,เขื่อนมูลบน,เขื่อนรัชชประภา,เขื่อนลำตะคอง,เขื่อนลำนางรอง,เขื่อนลำปาว,เขื่อนลำพระเพลิง,เขื่อนลำแชะ,เขื่อนวชิราลงกรณ,เขื่อนศรีนครินทร์,เขื่อนสิริกิติ์,เขื่อนสิรินธร,เขื่อนหนองปลาไหล,เขื่อนห้วยหลวง,เขื่อนอุบลรัตน์,เขื่อนแก่งกระจาน,เขื่อนแควน้อยบำรุงแดน,เขื่อนแม่กวงอุดมธารา,เขื่อนแม่งัดสมบูรณ์ชล,เขื่อนแม่มอก}
@ATTRIBUTE region {ภาคกลาง,ภาคตะวันตก,ภาคตะวันออก,ภาคตะวันออกเฉียงเหนือ,ภาคเหนือ,ภาคใต้}
@ATTRIBUTE owner {กรมชลประทาน,การไฟฟ้า}
@ATTRIBUTE season {rainy,summer,winter}
@ATTRIBUTE risk_class_30d {drought,normal,flood}

@DATA
325.0000,275.0000,268.0000,7.0000,136.7000,49.7100,0.8300,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,138.5900,50.4000,1.9000,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,138.8000,50.4700,0.3400,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,139.8500,50.8500,1.1800,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,141.5300,51.4700,1.8100,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,142.7900,51.9200,1.4000,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,142.7900,51.9200,1.4000,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,144.1400,52.4100,0.8100,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,144.8200,52.6600,0.8200,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,144.8200,52.6600,0.8200,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,146.4100,53.2400,1.0400,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,147.5400,53.6500,1.2700,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,148.2200,53.9000,0.7900,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,148.9000,54.1500,0.8200,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,149.3600,54.3100,0.5700,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,150.0400,54.5600,0.8100,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,150.7200,54.8100,0.8200,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,151.4000,55.0500,0.8200,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,151.6300,55.1400,0.3700,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,151.8500,55.2200,0.3700,0.0300,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,152.0800,55.3000,0.4200,0.0900,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,152.7600,55.5500,0.7500,0.1200,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,153.9000,55.9600,1.3600,0.1200,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,155.0300,56.3700,1.3700,0.2100,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,154.8000,56.2900,1.1800,1.4200,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,154.5800,56.2100,1.3000,1.4200,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,154.8000,56.2900,1.6000,1.2800,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,155.2600,56.4600,1.8000,1.2400,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,155.9400,56.7100,2.0200,1.2400,7.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,156.6200,56.9500,2.0300,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,156.6200,56.9500,1.3500,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,156.1700,56.7900,0.9000,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,155.7100,56.6200,0.9000,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,155.2600,56.4600,0.9100,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,154.5800,56.2100,0.6700,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,154.1200,56.0400,0.9100,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,153.4400,55.8000,0.6800,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,153.2200,55.7200,1.0200,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,153.2200,55.7200,1.0200,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,151.6300,55.1400,0.4500,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,150.9500,54.8900,0.6700,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,150.0400,54.5600,0.4400,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,149.1300,54.2300,0.3700,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,149.8100,54.4800,1.7400,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,150.0400,54.5600,1.2100,1.0700,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,152.0800,55.3000,3.2000,1.0700,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,155.4900,56.5400,3.4800,0.0300,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,157.9800,57.4500,2.4800,0.0300,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,159.5700,58.0300,1.5900,0.0300,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,160.9300,58.5200,1.5100,0.0300,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,161.1600,58.6000,0.4500,0.1400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,162.7500,59.1800,1.6100,0.2100,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,163.8800,59.5900,1.4200,0.2100,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,164.5700,59.8400,0.7000,0.2100,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,164.1100,59.6800,0.9000,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,163.6600,59.5100,0.7800,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,163.2000,59.3500,0.9100,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,163.2000,59.3500,1.3000,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,162.7500,59.1800,0.7800,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,162.5200,59.1000,1.1000,1.2400,8.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,161.6100,58.7700,0.4200,1.2400,9.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,160.9300,58.5200,0.6700,1.2400,9.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,160.4800,58.3600,0.7800,1.2400,9.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,160.4800,58.3600,1.1800,1.2400,9.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,160.2500,58.2700,1.0500,1.2400,9.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,161.1600,58.6000,1.6300,1.2400,9.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,163.4300,59.4300,1.4800,1.1400,9.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,165.4700,60.1700,3.1100,1.0700,9.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,167.2800,60.8300,2.8400,0.9500,9.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
325.0000,275.0000,268.0000,7.0000,170.7000,62.0700,4.3500,0.9000,9.0000,100210,เขื่อนลำแชะ,ภาคตะวันออกเฉียงเหนือ,กรมชลประทาน,rainy,normal
